Index,Rolling Accuracy,Rolling Precision,Rolling Recall,Rolling F1-Score
2067,0.5,1.0,0.996551724137931,0.998272884283247
2068,0.5,1.0,0.9965556831228473,0.9982748706152962
2069,0.5,1.0,0.9965556831228473,0.9982748706152962
2070,0.5,1.0,0.9965596330275229,0.9982768523836876
2071,0.5,1.0,0.9965596330275229,0.9982768523836876
2072,0.5,1.0,0.9965635738831615,0.9982788296041308
2073,0.5,1.0,0.9965635738831615,0.9982788296041308
2074,0.5,1.0,0.9965675057208238,0.9982808022922636
2075,0.5,1.0,0.9965675057208238,0.9982808022922636
2076,0.5,1.0,0.9965714285714286,0.998282770463652
2077,0.5,1.0,0.9965714285714286,0.998282770463652
2078,0.5,1.0,0.9965753424657534,0.9982847341337907
2079,0.5,1.0,0.9965753424657534,0.9982847341337907
2080,0.5,1.0,0.9965792474344356,0.9982866933181039
2081,0.5,1.0,0.9965792474344356,0.9982866933181039
2082,0.5,1.0,0.9965831435079726,0.9982886480319453
2083,0.5,1.0,0.9965831435079726,0.9982886480319453
2084,0.5,1.0,0.9965870307167235,0.9982905982905983
2085,0.5,1.0,0.9965870307167235,0.9982905982905983
2086,0.5,1.0,0.9965909090909091,0.9982925441092771
2087,0.5,1.0,0.9965909090909091,0.9982925441092771
2088,0.5,1.0,0.996594778660613,0.9982944855031268
2089,0.5,1.0,0.996594778660613,0.9982944855031268
2090,0.5,1.0,0.9965986394557823,0.9982964224872232
2091,0.5,1.0,0.9965986394557823,0.9982964224872232
2092,0.5,1.0,0.9966024915062288,0.998298355076574
2093,0.5,1.0,0.9966024915062288,0.998298355076574
2094,0.5,1.0,0.996606334841629,0.998300283286119
2095,0.5,1.0,0.996606334841629,0.998300283286119
2096,0.5,1.0,0.9966101694915255,0.99830220713073
2097,0.5,1.0,0.9966101694915255,0.99830220713073
2098,0.5,1.0,0.9966139954853274,0.998304126625212
2099,0.5,1.0,0.9966139954853274,0.998304126625212
2100,0.5,1.0,0.9966178128523112,0.9983060417843026
2101,0.5,1.0,0.9966178128523112,0.9983060417843026
2102,0.5,1.0,0.9966216216216216,0.9983079526226735
2103,0.5,1.0,0.9966216216216216,0.9983079526226735
2104,0.5,1.0,0.9966254218222722,0.9983098591549295
2105,0.5,1.0,0.9966254218222722,0.9983098591549295
2106,0.5,1.0,0.996629213483146,0.9983117613956106
2107,0.5,1.0,0.996629213483146,0.9983117613956106
2108,0.5,1.0,0.9966329966329966,0.9983136593591906
2109,0.5,1.0,0.9966329966329966,0.9983136593591906
2110,0.5,1.0,0.9966367713004485,0.9983155530600786
2111,0.5,1.0,0.9966367713004485,0.9983155530600786
2112,0.5,1.0,0.9966405375139977,0.9983174425126192
2113,0.5,1.0,0.9966405375139977,0.9983174425126192
2114,0.5,1.0,0.9966442953020134,0.9983193277310924
2115,0.5,1.0,0.9966442953020134,0.9983193277310924
2116,0.5,1.0,0.9966480446927374,0.9983212087297146
2117,0.5,1.0,0.9966480446927374,0.9983212087297146
2118,0.5,1.0,0.9966517857142857,0.9983230855226384
2119,0.5,1.0,0.9966517857142857,0.9983230855226384
2120,0.5,1.0,0.9966555183946488,0.998324958123953
2121,0.5,1.0,0.9966555183946488,0.998324958123953
2122,0.5,1.0,0.9966592427616926,0.9983268265476855
2123,0.5,1.0,0.9966592427616926,0.9983268265476855
2124,0.5,1.0,0.996662958843159,0.9983286908077994
2125,0.5,1.0,0.996662958843159,0.9983286908077994
2126,0.5,1.0,0.9966666666666667,0.998330550918197
2127,0.5,1.0,0.9966666666666667,0.998330550918197
2128,0.5,1.0,0.9966703662597114,0.9983324068927182
2129,0.5,1.0,0.9966703662597114,0.9983324068927182
2130,0.5,1.0,0.9966740576496674,0.9983342587451416
2131,0.5,1.0,0.9966740576496674,0.9983342587451416
2132,0.5,1.0,0.9966777408637874,0.9983361064891847
2133,0.5,1.0,0.9966777408637874,0.9983361064891847
2134,0.5,1.0,0.9966814159292036,0.9983379501385041
2135,0.5,1.0,0.9966814159292036,0.9983379501385041
2136,0.5,1.0,0.9966850828729282,0.9983397897066962
2137,0.5,1.0,0.9966850828729282,0.9983397897066962
2138,0.5,1.0,0.9966887417218543,0.9983416252072969
2139,0.5,1.0,0.9966887417218543,0.9983416252072969
2140,0.5,1.0,0.9966923925027563,0.9983434566537824
2141,0.5,1.0,0.9966923925027563,0.9983434566537824
2142,0.5,1.0,0.9966960352422908,0.9983452840595698
2143,0.5,1.0,0.9966960352422908,0.9983452840595698
2144,0.5,1.0,0.9966996699669967,0.9983471074380166
2145,0.5,1.0,0.9966996699669967,0.9983471074380166
2146,0.5,1.0,0.9967032967032967,0.9983489268024216
2147,0.5,1.0,0.9967032967032967,0.9983489268024216
2148,0.5,1.0,0.9967069154774972,0.9983507421660253
2149,0.5,1.0,0.9967069154774972,0.9983507421660253
2150,0.5,1.0,0.9967105263157895,0.9983525535420099
2151,0.5,1.0,0.9967105263157895,0.9983525535420099
2152,0.5,1.0,0.9967141292442497,0.9983543609434997
2153,0.5,1.0,0.9967141292442497,0.9983543609434997
2154,0.5,1.0,0.9967177242888403,0.9983561643835617
2155,0.5,1.0,0.9967177242888403,0.9983561643835617
2156,0.5,1.0,0.9967213114754099,0.9983579638752053
2157,0.5,1.0,0.9967213114754099,0.9983579638752053
2158,0.5,1.0,0.9967248908296943,0.9983597594313832
2159,0.5,1.0,0.9967248908296943,0.9983597594313832
2160,0.5,1.0,0.9967284623773174,0.9983615510649918
2161,0.5,1.0,0.9967284623773174,0.9983615510649918
2162,0.5,1.0,0.9967320261437909,0.9983633387888707
2163,0.5,1.0,0.9967320261437909,0.9983633387888707
2164,0.5,1.0,0.9967355821545157,0.9983651226158038
2165,0.5,1.0,0.9967355821545157,0.9983651226158038
2166,0.5,1.0,0.9967391304347826,0.9983669025585193
2167,0.5,1.0,0.9967391304347826,0.9983669025585193
2168,0.5,1.0,0.996742671009772,0.99836867862969
2169,0.5,1.0,0.996742671009772,0.99836867862969
2170,0.5,1.0,0.9967462039045553,0.9983704508419338
2171,0.5,1.0,0.9967462039045553,0.9983704508419338
2172,0.5,1.0,0.9967497291440953,0.9983722192078134
2173,0.5,1.0,0.9967497291440953,0.9983722192078134
2174,0.5,1.0,0.9967532467532467,0.9983739837398374
2175,0.5,1.0,0.9967532467532467,0.9983739837398374
2176,0.5,1.0,0.9967567567567568,0.9983757444504602
2177,0.5,1.0,0.9967567567567568,0.9983757444504602
2178,0.5,1.0,0.9967602591792657,0.9983775013520823
2179,0.5,1.0,0.9967602591792657,0.9983775013520823
2180,0.5,1.0,0.9967637540453075,0.9983792544570502
2181,0.5,1.0,0.9967637540453075,0.9983792544570502
2182,0.5,1.0,0.9967672413793104,0.9983810037776578
2183,0.5,1.0,0.9967672413793104,0.9983810037776578
2184,0.5,1.0,0.9967707212055974,0.9983827493261456
2185,0.5,1.0,0.9967707212055974,0.9983827493261456
2186,0.5,1.0,0.9967741935483871,0.9983844911147012
2187,0.5,1.0,0.9967741935483871,0.9983844911147012
2188,0.5,1.0,0.9967776584317938,0.9983862291554599
2189,0.5,1.0,0.9967776584317938,0.9983862291554599
2190,0.5,1.0,0.9967811158798283,0.9983879634605051
2191,0.5,1.0,0.9967811158798283,0.9983879634605051
2192,0.5,1.0,0.9967845659163987,0.998389694041868
2193,0.5,1.0,0.9967845659163987,0.998389694041868
2194,0.5,1.0,0.9967880085653105,0.9983914209115281
2195,0.5,1.0,0.9967880085653105,0.9983914209115281
2196,0.5,1.0,0.9967914438502674,0.998393144081414
2197,0.5,1.0,0.9967914438502674,0.998393144081414
2198,0.5,1.0,0.9967948717948718,0.9983948635634029
2199,0.5,1.0,0.9967948717948718,0.9983948635634029
2200,0.5,1.0,0.9967982924226254,0.9983965793693212
2201,0.5,1.0,0.9967982924226254,0.9983965793693212
2202,0.5,1.0,0.9968017057569296,0.9983982915109451
2203,0.5,1.0,0.9968017057569296,0.9983982915109451
2204,0.5,1.0,0.9968051118210862,0.9984
2205,0.5,1.0,0.9968051118210862,0.9984
2206,0.5,1.0,0.9968085106382979,0.9984017048481619
2207,0.5,1.0,0.9968085106382979,0.9984017048481619
2208,0.5,1.0,0.9968119022316685,0.9984034060670569
2209,0.5,1.0,0.9968119022316685,0.9984034060670569
2210,0.5,1.0,0.9968152866242038,0.9984051036682615
2211,0.5,1.0,0.9968152866242038,0.9984051036682615
2212,0.5,1.0,0.9968186638388123,0.9984067976633032
2213,0.5,1.0,0.9968186638388123,0.9984067976633032
2214,0.5,1.0,0.996822033898305,0.9984084880636604
2215,0.5,1.0,0.996822033898305,0.9984084880636604
2216,0.5,1.0,0.9968253968253968,0.9984101748807631
2217,0.5,1.0,0.9968253968253968,0.9984101748807631
2218,0.5,1.0,0.9968287526427061,0.9984118581259925
2219,0.5,1.0,0.9968287526427061,0.9984118581259925
2220,0.5,1.0,0.996832101372756,0.9984135378106822
2221,0.5,1.0,0.996832101372756,0.9984135378106822
2222,0.5,1.0,0.9968354430379747,0.9984152139461173
2223,0.5,1.0,0.9968354430379747,0.9984152139461173
2224,0.5,1.0,0.9968387776606955,0.9984168865435357
2225,0.5,1.0,0.9968387776606955,0.9984168865435357
2226,0.5,1.0,0.9968421052631579,0.9984185556141276
2227,0.5,1.0,0.9968421052631579,0.9984185556141276
2228,0.5,1.0,0.9968454258675079,0.9984202211690363
2229,0.5,1.0,0.9968454258675079,0.9984202211690363
2230,0.5,1.0,0.9968487394957983,0.9984218832193582
2231,0.5,1.0,0.9968487394957983,0.9984218832193582
2232,0.5,1.0,0.9968520461699895,0.9984235417761429
2233,0.5,1.0,0.9968520461699895,0.9984235417761429
2234,0.5,1.0,0.9968553459119497,0.9984251968503937
2235,0.5,1.0,0.9968553459119497,0.9984251968503937
2236,0.5,1.0,0.9968586387434555,0.9984268484530676
2237,0.5,1.0,0.9968586387434555,0.9984268484530676
2238,0.5,1.0,0.9968619246861925,0.9984284965950759
2239,0.5,1.0,0.9968619246861925,0.9984284965950759
2240,0.5,1.0,0.9968652037617555,0.9984301412872841
2241,0.5,1.0,0.9968652037617555,0.9984301412872841
2242,0.5,1.0,0.9968684759916493,0.9984317825405122
2243,0.5,1.0,0.9968684759916493,0.9984317825405122
2244,0.5,1.0,0.9968717413972888,0.9984334203655353
2245,0.5,1.0,0.9968717413972888,0.9984334203655353
2246,0.5,1.0,0.996875,0.9984350547730829
2247,0.5,1.0,0.996875,0.9984350547730829
2248,0.5,1.0,0.9968782518210197,0.9984366857738406
2249,0.5,1.0,0.9968782518210197,0.9984366857738406
2250,0.5,1.0,0.9968814968814969,0.9984383133784487
2251,0.5,1.0,0.9968814968814969,0.9984383133784487
2252,0.5,1.0,0.9968847352024922,0.9984399375975039
2253,0.5,1.0,0.9968847352024922,0.9984399375975039
2254,0.5,1.0,0.9968879668049793,0.9984415584415585
2255,0.5,1.0,0.9968879668049793,0.9984415584415585
2256,0.5,1.0,0.9968911917098445,0.9984431759211209
2257,0.5,1.0,0.9968911917098445,0.9984431759211209
2258,0.5,1.0,0.9968944099378882,0.9984447900466563
2259,0.5,1.0,0.9968944099378882,0.9984447900466563
2260,0.5,1.0,0.9968976215098242,0.9984464008285863
2261,0.5,1.0,0.9968976215098242,0.9984464008285863
2262,0.5,1.0,0.996900826446281,0.9984480082772892
2263,0.5,1.0,0.996900826446281,0.9984480082772892
2264,0.5,1.0,0.9969040247678018,0.9984496124031008
2265,0.5,1.0,0.9969040247678018,0.9984496124031008
2266,0.5,1.0,0.9969072164948454,0.9984512132163139
2267,0.5,1.0,0.9969072164948454,0.9984512132163139
2268,0.5,1.0,0.9969104016477858,0.998452810727179
2269,0.5,1.0,0.9969104016477858,0.998452810727179
2270,0.5,1.0,0.9969135802469136,0.9984544049459042
2271,0.5,1.0,0.9969135802469136,0.9984544049459042
2272,0.5,1.0,0.9969167523124358,0.9984559958826557
2273,0.5,1.0,0.9969167523124358,0.9984559958826557
2274,0.5,1.0,0.9969199178644764,0.9984575835475579
2275,0.5,1.0,0.9969199178644764,0.9984575835475579
2276,0.5,1.0,0.9969230769230769,0.9984591679506933
2277,0.5,1.0,0.9969230769230769,0.9984591679506933
2278,0.5,1.0,0.9969262295081968,0.9984607491021037
2279,0.5,1.0,0.9969262295081968,0.9984607491021037
2280,0.5,1.0,0.9969293756397134,0.9984623270117888
2281,0.5,1.0,0.9969293756397134,0.9984623270117888
2282,0.5,1.0,0.9969325153374233,0.9984639016897081
2283,0.5,1.0,0.9969325153374233,0.9984639016897081
2284,0.5,1.0,0.9969356486210419,0.99846547314578
2285,0.5,1.0,0.9969356486210419,0.99846547314578
2286,0.5,1.0,0.996938775510204,0.9984670413898825
2287,0.5,1.0,0.996938775510204,0.9984670413898825
2288,0.5,1.0,0.9969418960244648,0.998468606431853
2289,0.5,1.0,0.9969418960244648,0.998468606431853
2290,0.5,1.0,0.9969450101832994,0.998470168281489
2291,0.5,1.0,0.9969450101832994,0.998470168281489
2292,0.5,1.0,0.9969481180061037,0.9984717269485481
2293,0.5,1.0,0.9969481180061037,0.9984717269485481
2294,0.5,1.0,0.9969512195121951,0.9984732824427481
2295,0.5,1.0,0.9969512195121951,0.9984732824427481
2296,0.5,1.0,0.9969543147208122,0.9984748347737672
2297,0.5,1.0,0.9969543147208122,0.9984748347737672
2298,0.5,1.0,0.9969574036511156,0.9984763839512443
2299,0.5,1.0,0.9969574036511156,0.9984763839512443
2300,0.5,1.0,0.9969604863221885,0.9984779299847792
2301,0.5,1.0,0.9969604863221885,0.9984779299847792
2302,0.5,1.0,0.9969635627530364,0.9984794728839331
2303,0.5,1.0,0.9969635627530364,0.9984794728839331
2304,0.5,1.0,0.9969666329625885,0.9984810126582279
2305,0.5,1.0,0.9969666329625885,0.9984810126582279
2306,0.5,1.0,0.996969696969697,0.9984825493171472
2307,0.5,1.0,0.996969696969697,0.9984825493171472
2308,0.5,1.0,0.9969727547931383,0.9984840828701365
2309,0.5,1.0,0.9969727547931383,0.9984840828701365
2310,0.5,1.0,0.9969758064516129,0.9984856133266027
2311,0.5,1.0,0.9969758064516129,0.9984856133266027
2312,0.5,1.0,0.9969788519637462,0.9984871406959153
2313,0.5,1.0,0.9969788519637462,0.9984871406959153
2314,0.5,1.0,0.9969818913480886,0.9984886649874055
2315,0.5,1.0,0.9969818913480886,0.9984886649874055
2316,0.5,1.0,0.9969849246231156,0.9984901862103673
2317,0.5,1.0,0.9969849246231156,0.9984901862103673
2318,0.5,1.0,0.9969879518072289,0.9984917043740573
2319,0.5,1.0,0.9969879518072289,0.9984917043740573
2320,0.5,1.0,0.9969909729187563,0.9984932194876946
2321,0.5,1.0,0.9969909729187563,0.9984932194876946
2322,0.5,1.0,0.996993987975952,0.9984947315604616
2323,0.5,1.0,0.996993987975952,0.9984947315604616
2324,0.5,1.0,0.996996996996997,0.9984962406015038
2325,0.5,1.0,0.996996996996997,0.9984962406015038
2326,0.5,1.0,0.997,0.9984977466199298
2327,0.5,1.0,0.997,0.9984977466199298
2328,0.5,1.0,0.997002997002997,0.9984992496248124
2329,0.5,1.0,0.997002997002997,0.9984992496248124
2330,0.5,1.0,0.9970059880239521,0.9985007496251874
2331,0.5,1.0,0.9970059880239521,0.9985007496251874
2332,0.5,1.0,0.9970089730807578,0.9985022466300549
2333,0.5,1.0,0.9970089730807578,0.9985022466300549
2334,0.5,1.0,0.9970119521912351,0.9985037406483791
2335,0.5,1.0,0.9970119521912351,0.9985037406483791
2336,0.5,1.0,0.9970149253731343,0.9985052316890882
2337,0.5,1.0,0.9970149253731343,0.9985052316890882
2338,0.5,1.0,0.9970178926441352,0.9985067197610752
2339,0.5,1.0,0.9970178926441352,0.9985067197610752
2340,0.5,1.0,0.997020854021847,0.9985082048731975
2341,0.5,1.0,0.997020854021847,0.9985082048731975
2342,0.5,1.0,0.9970238095238095,0.9985096870342772
2343,0.5,1.0,0.9970238095238095,0.9985096870342772
2344,0.5,1.0,0.9970267591674926,0.9985111662531018
2345,0.5,1.0,0.9970267591674926,0.9985111662531018
2346,0.5,1.0,0.997029702970297,0.9985126425384234
2347,0.5,1.0,0.997029702970297,0.9985126425384234
2348,0.5,1.0,0.9970326409495549,0.9985141158989599
2349,0.5,1.0,0.9970326409495549,0.9985141158989599
2350,0.5,1.0,0.9970355731225297,0.9985155863433943
2351,0.5,1.0,0.9970355731225297,0.9985155863433943
2352,0.5,1.0,0.9970384995064165,0.9985170538803757
2353,0.5,1.0,0.9970384995064165,0.9985170538803757
2354,0.5,1.0,0.9970414201183432,0.9985185185185185
2355,0.5,1.0,0.9970414201183432,0.9985185185185185
2356,0.5,1.0,0.9970443349753695,0.9985199802664035
2357,0.5,1.0,0.9970443349753695,0.9985199802664035
2358,0.5,1.0,0.9970472440944882,0.9985214391325776
2359,0.5,1.0,0.9970472440944882,0.9985214391325776
2360,0.5,1.0,0.9970501474926253,0.9985228951255539
2361,0.5,1.0,0.9970501474926253,0.9985228951255539
2362,0.5,1.0,0.9970530451866405,0.9985243482538121
2363,0.5,1.0,0.9970530451866405,0.9985243482538121
2364,0.5,1.0,0.9970559371933267,0.9985257985257985
2365,0.5,1.0,0.9970559371933267,0.9985257985257985
2366,0.5,1.0,0.9970588235294118,0.9985272459499264
2367,0.5,1.0,0.9970588235294118,0.9985272459499264
2368,0.5,1.0,0.9970617042115573,0.9985286905345758
2369,0.5,1.0,0.9970617042115573,0.9985286905345758
2370,0.5,1.0,0.99706457925636,0.9985301322880941
2371,0.5,1.0,0.99706457925636,0.9985301322880941
2372,0.5,1.0,0.9970674486803519,0.9985315712187959
2373,0.5,1.0,0.9970674486803519,0.9985315712187959
2374,0.5,1.0,0.9970703125,0.9985330073349633
2375,0.5,1.0,0.9970703125,0.9985330073349633
2376,0.5,1.0,0.9970731707317073,0.9985344406448461
2377,0.5,1.0,0.9970731707317073,0.9985344406448461
2378,0.5,1.0,0.9970760233918129,0.9985358711566618
2379,0.5,1.0,0.9970760233918129,0.9985358711566618
2380,0.5,1.0,0.997078870496592,0.9985372988785958
2381,0.5,1.0,0.997078870496592,0.9985372988785958
2382,0.5,1.0,0.9970817120622568,0.9985387238188017
2383,0.5,1.0,0.9970817120622568,0.9985387238188017
2384,0.5,1.0,0.9970845481049563,0.9985401459854014
2385,0.5,1.0,0.9970845481049563,0.9985401459854014
2386,0.5,1.0,0.9970873786407767,0.9985415653864852
2387,0.5,1.0,0.9970873786407767,0.9985415653864852
2388,0.5,1.0,0.997090203685742,0.9985429820301117
2389,0.5,1.0,0.997090203685742,0.9985429820301117
2390,0.5,1.0,0.997093023255814,0.9985443959243085
2391,0.5,1.0,0.997093023255814,0.9985443959243085
2392,0.5,1.0,0.9970958373668926,0.9985458070770722
2393,0.5,1.0,0.9970958373668926,0.9985458070770722
2394,0.5,1.0,0.9970986460348162,0.998547215496368
2395,0.5,1.0,0.9970986460348162,0.998547215496368
2396,0.5,1.0,0.9971014492753624,0.9985486211901307
2397,0.5,1.0,0.9971014492753624,0.9985486211901307
2398,0.5,1.0,0.997104247104247,0.9985500241662639
2399,0.5,1.0,0.997104247104247,0.9985500241662639
2400,0.5,1.0,0.9971070395371263,0.9985514244326412
2401,0.5,1.0,0.9971070395371263,0.9985514244326412
2402,0.5,1.0,0.9971098265895953,0.9985528219971056
2403,0.5,1.0,0.9971098265895953,0.9985528219971056
2404,0.5,1.0,0.9971126082771896,0.9985542168674699
2405,0.5,1.0,0.9971126082771896,0.9985542168674699
2406,0.5,1.0,0.9971153846153846,0.9985556090515166
2407,0.5,1.0,0.9971153846153846,0.9985556090515166
2408,0.5,1.0,0.9971181556195965,0.9985569985569985
2409,0.5,1.0,0.9971181556195965,0.9985569985569985
2410,0.5,1.0,0.9971209213051824,0.9985583853916387
2411,0.5,1.0,0.9971209213051824,0.9985583853916387
2412,0.5,1.0,0.99712368168744,0.9985597695631301
2413,0.5,1.0,0.99712368168744,0.9985597695631301
2414,0.5,1.0,0.9971264367816092,0.9985611510791367
2415,0.5,1.0,0.9971264367816092,0.9985611510791367
2416,0.5,1.0,0.9971291866028709,0.9985625299472928
2417,0.5,1.0,0.9971291866028709,0.9985625299472928
2418,0.5,1.0,0.997131931166348,0.9985639061752034
2419,0.5,1.0,0.997131931166348,0.9985639061752034
2420,0.5,1.0,0.997134670487106,0.9985652797704447
2421,0.5,1.0,0.997134670487106,0.9985652797704447
2422,0.5,1.0,0.9971374045801527,0.9985666507405638
2423,0.5,1.0,0.9971374045801527,0.9985666507405638
2424,0.5,1.0,0.9971401334604385,0.9985680190930788
2425,0.5,1.0,0.9971401334604385,0.9985680190930788
2426,0.5,1.0,0.9971428571428571,0.9985693848354793
2427,0.5,1.0,0.9971428571428571,0.9985693848354793
2428,0.5,1.0,0.9971455756422455,0.9985707479752263
2429,0.5,1.0,0.9971455756422455,0.9985707479752263
2430,0.5,1.0,0.997148288973384,0.9985721085197525
2431,0.5,1.0,0.997148288973384,0.9985721085197525
2432,0.5,1.0,0.9971509971509972,0.9985734664764622
2433,0.5,1.0,0.9971509971509972,0.9985734664764622
2434,0.5,1.0,0.9971537001897534,0.9985748218527316
2435,0.5,1.0,0.9971537001897534,0.9985748218527316
2436,0.5,1.0,0.9971563981042654,0.9985761746559089
2437,0.5,1.0,0.9971563981042654,0.9985761746559089
2438,0.5,1.0,0.9971590909090909,0.9985775248933144
2439,0.5,1.0,0.9971590909090909,0.9985775248933144
2440,0.5,1.0,0.9971617786187322,0.9985788725722407
2441,0.5,1.0,0.9971617786187322,0.9985788725722407
2442,0.5,1.0,0.997164461247637,0.9985802176999526
2443,0.5,1.0,0.997164461247637,0.9985802176999526
2444,0.5,1.0,0.9971671388101983,0.9985815602836879
2445,0.5,1.0,0.9971671388101983,0.9985815602836879
2446,0.5,1.0,0.9971698113207547,0.9985829003306566
2447,0.5,1.0,0.9971698113207547,0.9985829003306566
2448,0.5,1.0,0.9971724787935909,0.9985842378480415
2449,0.5,1.0,0.9971724787935909,0.9985842378480415
2450,0.5,1.0,0.9971751412429378,0.9985855728429985
2451,0.5,1.0,0.9971751412429378,0.9985855728429985
2452,0.5,1.0,0.9971777986829727,0.9985869053226566
2453,0.5,1.0,0.9971777986829727,0.9985869053226566
2454,0.5,1.0,0.9971804511278195,0.9985882352941177
2455,0.5,1.0,0.9971804511278195,0.9985882352941177
2456,0.5,1.0,0.9971830985915493,0.998589562764457
2457,0.5,1.0,0.9971830985915493,0.998589562764457
2458,0.5,1.0,0.9971857410881801,0.9985908877407234
2459,0.5,1.0,0.9971857410881801,0.9985908877407234
2460,0.5,1.0,0.9971883786316776,0.998592210229939
2461,0.5,1.0,0.9971883786316776,0.998592210229939
2462,0.5,1.0,0.9971910112359551,0.9985935302390999
2463,0.5,1.0,0.9971910112359551,0.9985935302390999
2464,0.5,1.0,0.9971936389148737,0.9985948477751756
2465,0.5,1.0,0.9971936389148737,0.9985948477751756
2466,0.5,1.0,0.997196261682243,0.99859616284511
2467,0.5,1.0,0.997196261682243,0.99859616284511
2468,0.5,1.0,0.9971988795518207,0.9985974754558204
2469,0.5,1.0,0.9971988795518207,0.9985974754558204
2470,0.5,1.0,0.9972014925373134,0.998598785614199
2471,0.5,1.0,0.9972014925373134,0.998598785614199
2472,0.5,1.0,0.9972041006523765,0.9986000933271115
2473,0.5,1.0,0.9972041006523765,0.9986000933271115
2474,0.5,1.0,0.9972067039106145,0.9986013986013986
2475,0.5,1.0,0.9972067039106145,0.9986013986013986
2476,0.5,1.0,0.9972093023255814,0.9986027014438752
2477,0.5,1.0,0.9972093023255814,0.9986027014438752
2478,0.5,1.0,0.9972118959107806,0.9986040018613308
2479,0.5,1.0,0.9972118959107806,0.9986040018613308
2480,0.5,1.0,0.9972144846796658,0.99860529986053
2481,0.5,1.0,0.9972144846796658,0.99860529986053
2482,0.5,1.0,0.9972170686456401,0.9986065954482118
2483,0.5,1.0,0.9972170686456401,0.9986065954482118
2484,0.5,1.0,0.9972196478220574,0.9986078886310905
2485,0.5,1.0,0.9972196478220574,0.9986078886310905
2486,0.5,1.0,0.9972222222222222,0.9986091794158554
2487,0.5,1.0,0.9972222222222222,0.9986091794158554
2488,0.5,1.0,0.9972247918593895,0.998610467809171
2489,0.5,1.0,0.9972247918593895,0.998610467809171
2490,0.5,1.0,0.9972273567467652,0.998611753817677
2491,0.5,1.0,0.9972273567467652,0.998611753817677
2492,0.5,1.0,0.997229916897507,0.9986130374479889
2493,0.5,1.0,0.997229916897507,0.9986130374479889
2494,0.5,1.0,0.9972324723247232,0.9986143187066975
2495,0.5,1.0,0.9972324723247232,0.9986143187066975
2496,0.5,1.0,0.9972350230414746,0.9986155976003692
2497,0.5,1.0,0.9972350230414746,0.9986155976003692
2498,0.5,1.0,0.9972375690607734,0.9986168741355463
2499,0.5,1.0,0.9972375690607734,0.9986168741355463
2500,0.5,1.0,0.9972401103955841,0.9986181483187471
2501,0.5,1.0,0.9972401103955841,0.9986181483187471
2502,0.5,1.0,0.9972426470588235,0.9986194201564658
2503,0.5,1.0,0.9972426470588235,0.9986194201564658
2504,0.5,1.0,0.9972451790633609,0.9986206896551724
2505,0.5,1.0,0.9972451790633609,0.9986206896551724
2506,0.5,1.0,0.9972477064220183,0.9986219568213137
2507,0.5,1.0,0.9972477064220183,0.9986219568213137
2508,0.5,1.0,0.997250229147571,0.9986232216613126
2509,0.5,1.0,0.997250229147571,0.9986232216613126
2510,0.5,1.0,0.9972527472527473,0.9986244841815681
2511,0.5,1.0,0.9972527472527473,0.9986244841815681
2512,0.5,1.0,0.9972552607502287,0.9986257443884563
2513,0.5,1.0,0.9972552607502287,0.9986257443884563
2514,0.5,1.0,0.9972577696526508,0.9986270022883296
2515,0.5,1.0,0.9972577696526508,0.9986270022883296
2516,0.5,1.0,0.9972602739726028,0.9986282578875172
2517,0.5,1.0,0.9972602739726028,0.9986282578875172
2518,0.5,1.0,0.9972627737226277,0.9986295111923252
2519,0.5,1.0,0.9972627737226277,0.9986295111923252
2520,0.5,1.0,0.9972652689152234,0.998630762209037
2521,0.5,1.0,0.9972652689152234,0.998630762209037
2522,0.5,1.0,0.9972677595628415,0.9986320109439124
2523,0.5,1.0,0.9972677595628415,0.9986320109439124
2524,0.5,1.0,0.997270245677889,0.9986332574031891
2525,0.5,1.0,0.997270245677889,0.9986332574031891
2526,0.5,1.0,0.9972727272727273,0.9986345015930814
2527,0.5,1.0,0.9972727272727273,0.9986345015930814
2528,0.5,1.0,0.997275204359673,0.9986357435197817
2529,0.5,1.0,0.997275204359673,0.9986357435197817
2530,0.5,1.0,0.9972776769509982,0.9986369831894594
2531,0.5,1.0,0.9972776769509982,0.9986369831894594
2532,0.5,1.0,0.9972801450589301,0.9986382206082615
2533,0.5,1.0,0.9972801450589301,0.9986382206082615
2534,0.5,1.0,0.9972826086956522,0.998639455782313
2535,0.5,1.0,0.9972826086956522,0.998639455782313
2536,0.5,1.0,0.9972850678733032,0.9986406887177164
2537,0.5,1.0,0.9972850678733032,0.9986406887177164
2538,0.5,1.0,0.9972875226039783,0.9986419194205522
2539,0.5,1.0,0.9972875226039783,0.9986419194205522
2540,0.5,1.0,0.997289972899729,0.9986431478968792
2541,0.5,1.0,0.997289972899729,0.9986431478968792
2542,0.5,1.0,0.9972924187725631,0.9986443741527339
2543,0.5,1.0,0.9972924187725631,0.9986443741527339
2544,0.5,1.0,0.9972948602344455,0.9986455981941309
2545,0.5,1.0,0.9972948602344455,0.9986455981941309
2546,0.5,1.0,0.9972972972972973,0.9986468200270636
2547,0.5,1.0,0.9972972972972973,0.9986468200270636
2548,0.5,1.0,0.9972997299729973,0.9986480396575034
2549,0.5,1.0,0.9972997299729973,0.9986480396575034
2550,0.5,1.0,0.9973021582733813,0.9986492570914003
2551,0.5,1.0,0.9973021582733813,0.9986492570914003
2552,0.5,1.0,0.9973045822102425,0.9986504723346828
